,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_advantage,match_outcome,home_team_recent_form,away_team_recent_form
11126,1977-10-12,Wales,Scotland,0,2,FIFA World Cup qualification,Liverpool,England,True,0,2,0.2,0.8
11127,1977-10-15,Italy,Finland,6,1,FIFA World Cup qualification,Turin,Italy,False,1,1,0.6,0.0
11147,1977-10-26,Netherlands,Belgium,1,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,1,1,0.8,0.6
11148,1977-10-26,Spain,Romania,2,0,FIFA World Cup qualification,Madrid,Spain,False,1,1,0.4,0.8
11145,1977-10-26,Bulgaria,Greece,0,0,Friendly,Sofia,Bulgaria,False,1,0,0.6,0.2
11153,1977-10-29,Poland,Portugal,1,1,FIFA World Cup qualification,Chorzów,Poland,False,1,0,0.6,1.0
11155,1977-10-30,Switzerland,Norway,1,0,FIFA World Cup qualification,Berne,Switzerland,False,1,1,0.2,0.2
11156,1977-10-30,Turkey,Austria,0,1,FIFA World Cup qualification,İzmir,Turkey,False,1,2,0.2,1.0
11169,1977-11-12,Poland,Sweden,2,1,Friendly,Wrocław,Poland,False,1,1,0.4,0.4
11174,1977-11-16,England,Italy,2,0,FIFA World Cup qualification,London,England,False,1,1,0.4,0.6
11175,1977-11-16,France,Bulgaria,3,1,FIFA World Cup qualification,Paris,France,False,1,1,0.6,0.6
11176,1977-11-16,Germany,Switzerland,4,1,Friendly,Stuttgart,Germany,False,1,1,0.8,0.4
11178,1977-11-16,Northern Ireland,Belgium,3,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,1,1,0.2,0.4
11179,1977-11-16,Portugal,Cyprus,4,0,FIFA World Cup qualification,Faro,Portugal,False,1,1,0.8,0.0
11200,1977-11-27,Malta,Turkey,0,3,FIFA World Cup qualification,Gżira,Malta,False,1,2,0.0,0.0
11209,1977-12-03,Italy,Luxembourg,3,0,FIFA World Cup qualification,Rome,Italy,False,1,1,0.6,0.0
11219,1977-12-14,Germany,Wales,1,1,Friendly,Dortmund,Germany,False,1,0,0.8,0.2
11221,1977-12-21,Belgium,Italy,0,1,Friendly,Liège,Belgium,False,1,2,0.2,0.6
11223,1978-01-11,Cyprus,Greece,0,2,Friendly,Nicosia,Cyprus,False,1,2,0.0,0.2
11226,1978-01-25,Spain,Italy,2,1,Friendly,Madrid,Spain,False,1,1,0.6,0.6
11233,1978-02-08,Israel,Denmark,2,0,Friendly,Jaffa,Israel,False,1,1,0.2,0.4
11234,1978-02-08,Italy,France,2,2,Friendly,Naples,Italy,False,1,0,0.6,0.6
11237,1978-02-15,Greece,Austria,1,1,Friendly,Athens,Greece,False,1,0,0.4,1.0
11241,1978-02-22,Germany,England,2,1,Friendly,Munich,Germany,False,1,1,0.8,0.4
11242,1978-02-22,Israel,Netherlands,1,2,Friendly,Ramat Gan,Israel,False,1,2,0.4,0.8
11243,1978-02-22,Scotland,Bulgaria,2,1,Friendly,Glasgow,Scotland,False,1,1,0.8,0.4
11258,1978-03-08,Germany,Russia,1,0,Friendly,Frankfurt am Main,Germany,False,1,1,0.8,0.4
11256,1978-03-08,France,Portugal,2,0,Friendly,Paris,France,False,1,1,0.4,0.8
11275,1978-03-22,Turkey,Romania,1,1,Balkan Cup,Istanbul,Turkey,False,1,0,0.2,0.6
11274,1978-03-22,Luxembourg,Poland,1,3,Friendly,Luxembourg,Luxembourg,False,1,2,0.0,0.4
11272,1978-03-22,Belgium,Austria,1,0,Friendly,Charleroi,Belgium,False,1,1,0.2,0.8
11279,1978-03-29,Spain,Norway,3,0,Friendly,Gijón,Spain,False,1,1,0.6,0.2
11285,1978-04-04,Switzerland,Austria,0,1,Friendly,Basel,Switzerland,False,1,2,0.4,0.6
11289,1978-04-05,Republic of Ireland,Turkey,4,2,Friendly,Dublin,Republic of Ireland,False,1,1,0.2,0.2
11290,1978-04-05,Poland,Greece,5,2,Friendly,Poznań,Poland,False,1,1,0.6,0.2
11291,1978-04-05,Russia,Finland,10,2,Friendly,Yerevan,Soviet Union,False,1,1,0.4,0.0
11294,1978-04-12,Poland,Republic of Ireland,3,0,Friendly,Łódź,Poland,False,1,1,0.8,0.4
11300,1978-04-19,Sweden,Germany,3,1,Friendly,Solna,Sweden,False,1,1,0.4,0.8
11307,1978-04-26,Poland,Bulgaria,1,0,Friendly,Warsaw,Poland,False,1,1,0.8,0.2
11315,1978-05-03,Romania,Bulgaria,2,0,Balkan Cup,Bucharest,Romania,False,1,1,0.6,0.0
11323,1978-05-13,Wales,England,1,3,British Home Championship,Cardiff,Wales,False,1,2,0.2,0.4
11322,1978-05-13,Scotland,Northern Ireland,1,1,British Home Championship,Glasgow,Scotland,False,1,0,0.8,0.4
11325,1978-05-14,Romania,Russia,0,1,Friendly,Bucharest,Romania,False,1,2,0.6,0.4
11327,1978-05-16,England,Northern Ireland,1,0,British Home Championship,London,England,False,1,1,0.6,0.4
11329,1978-05-17,Scotland,Wales,1,1,British Home Championship,Glasgow,Scotland,False,1,0,0.8,0.2
11334,1978-05-19,Wales,Northern Ireland,1,0,British Home Championship,Wrexham,Wales,False,1,1,0.0,0.4
11335,1978-05-20,Austria,Netherlands,0,1,Friendly,Vienna,Austria,False,1,2,0.6,0.8
11336,1978-05-20,Scotland,England,0,1,British Home Championship,Glasgow,Scotland,False,1,2,0.6,0.8
11337,1978-05-21,Norway,Republic of Ireland,0,0,Friendly,Oslo,Norway,False,1,0,0.2,0.2
11340,1978-05-24,Denmark,Republic of Ireland,3,3,UEFA Euro qualification,Copenhagen,Denmark,False,1,0,0.2,0.2
11341,1978-05-24,England,Hungary,4,1,Friendly,London,England,False,1,1,0.8,0.8
11342,1978-05-24,Finland,Greece,3,0,UEFA Euro qualification,Helsinki,Finland,False,1,1,0.0,0.2
11344,1978-05-31,Bulgaria,Romania,1,1,Balkan Cup,Sofia,Bulgaria,False,1,0,0.0,0.4
11345,1978-05-31,Norway,Denmark,1,2,Nordic Championship,Oslo,Norway,False,1,2,0.2,0.0
11346,1978-06-01,Germany,Poland,0,0,FIFA World Cup,Buenos Aires,Argentina,True,0,0,0.6,1.0
11348,1978-06-02,France,Italy,1,2,FIFA World Cup,Mar del Plata,Argentina,True,0,2,0.6,0.4
11350,1978-06-03,Austria,Spain,2,1,FIFA World Cup,Buenos Aires,Argentina,True,0,1,0.4,0.8
11356,1978-06-06,Hungary,Italy,1,3,FIFA World Cup,Mar del Plata,Argentina,True,0,2,0.6,0.6
11358,1978-06-07,Austria,Sweden,1,0,FIFA World Cup,Buenos Aires,Argentina,True,0,1,0.4,0.4
11363,1978-06-10,France,Hungary,3,1,FIFA World Cup,Mar del Plata,Argentina,True,0,1,0.4,0.4
11370,1978-06-11,Netherlands,Scotland,2,3,FIFA World Cup,Mendoza,Argentina,True,0,2,0.8,0.4
11371,1978-06-11,Spain,Sweden,1,0,FIFA World Cup,Buenos Aires,Argentina,True,0,1,0.8,0.4
11375,1978-06-14,Austria,Netherlands,1,5,FIFA World Cup,Córdoba,Argentina,True,0,2,0.6,0.8
11377,1978-06-14,Germany,Italy,0,0,FIFA World Cup,Buenos Aires,Argentina,True,0,0,0.4,0.6
11382,1978-06-18,Austria,Italy,0,1,FIFA World Cup,Buenos Aires,Argentina,True,0,2,0.6,0.4
11383,1978-06-18,Germany,Netherlands,2,2,FIFA World Cup,Córdoba,Argentina,True,0,0,0.4,0.8
11390,1978-06-21,Italy,Netherlands,1,2,FIFA World Cup,Buenos Aires,Argentina,True,0,2,0.6,0.6
11387,1978-06-21,Austria,Germany,3,2,FIFA World Cup,Córdoba,Argentina,True,0,1,0.4,0.2
11398,1978-06-28,Iceland,Denmark,0,0,Friendly,Reykjavík,Iceland,False,1,0,0.2,0.2
11399,1978-06-28,Sweden,Finland,2,1,Nordic Championship,Borås,Sweden,False,1,1,0.2,0.2
11456,1978-08-09,Finland,Norway,1,1,Nordic Championship,Helsinki,Finland,False,1,0,0.2,0.2
11458,1978-08-16,Denmark,Sweden,2,1,Nordic Championship,Copenhagen,Denmark,False,1,1,0.2,0.4
11464,1978-08-30,Finland,Poland,0,1,Friendly,Helsinki,Finland,False,1,2,0.2,0.8
11466,1978-08-30,Norway,Austria,0,2,UEFA Euro qualification,Oslo,Norway,False,1,2,0.0,0.6
11467,1978-09-01,France,Sweden,2,2,UEFA Euro qualification,Paris,France,False,1,0,0.6,0.4
11472,1978-09-06,Iceland,Poland,0,2,UEFA Euro qualification,Reykjavík,Iceland,False,1,2,0.0,0.8
11490,1978-09-20,Italy,Bulgaria,1,0,Friendly,Turin,Italy,False,1,1,0.6,0.0
11494,1978-09-20,Russia,Greece,2,0,UEFA Euro qualification,Yerevan,Soviet Union,False,1,1,0.4,0.2
11492,1978-09-20,Netherlands,Iceland,3,0,UEFA Euro qualification,Nijmegen,Netherlands,False,1,1,0.6,0.0
11489,1978-09-20,Republic of Ireland,Northern Ireland,0,0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,0,0.2,0.2
11488,1978-09-20,Finland,Hungary,2,1,UEFA Euro qualification,Helsinki,Finland,False,1,1,0.2,0.4
11487,1978-09-20,Denmark,England,3,4,UEFA Euro qualification,Copenhagen,Denmark,False,1,2,0.4,0.8
11486,1978-09-20,Belgium,Norway,1,1,UEFA Euro qualification,Lokeren,Belgium,False,1,0,0.4,0.0
11485,1978-09-20,Austria,Scotland,3,2,UEFA Euro qualification,Vienna,Austria,False,1,1,0.6,0.4
11495,1978-09-23,Italy,Turkey,1,0,Friendly,Florence,Italy,False,1,1,0.6,0.2
11505,1978-10-05,Turkey,Russia,0,2,Friendly,Ankara,Turkey,False,1,2,0.2,0.6
11506,1978-10-07,Luxembourg,France,1,3,UEFA Euro qualification,Luxembourg,Luxembourg,False,1,2,0.0,0.4
11512,1978-10-11,Romania,Poland,1,0,Friendly,Bucharest,Romania,False,1,1,0.2,0.8
11511,1978-10-11,Portugal,Belgium,1,1,UEFA Euro qualification,Lisbon,Portugal,False,1,0,0.6,0.2
11513,1978-10-11,Switzerland,Netherlands,1,3,UEFA Euro qualification,Berne,Switzerland,False,1,2,0.4,0.6
11509,1978-10-11,Greece,Finland,8,1,UEFA Euro qualification,Athens,Greece,False,1,1,0.2,0.4
11508,1978-10-11,Denmark,Bulgaria,2,2,UEFA Euro qualification,Copenhagen,Denmark,False,1,0,0.4,0.0
11510,1978-10-11,Hungary,Russia,2,0,UEFA Euro qualification,Budapest,Hungary,False,1,1,0.2,0.8
11521,1978-10-25,Republic of Ireland,England,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,0,0.2,1.0
11522,1978-10-25,Northern Ireland,Denmark,2,1,UEFA Euro qualification,Belfast,Northern Ireland,False,1,1,0.2,0.4
11524,1978-10-25,Scotland,Norway,3,2,UEFA Euro qualification,Glasgow,Scotland,False,1,1,0.2,0.0
11526,1978-10-25,Wales,Malta,7,0,UEFA Euro qualification,Wrexham,Wales,False,1,1,0.2,0.0
11530,1978-10-28,Greece,Hungary,4,1,UEFA Euro qualification,Salonica,Greece,False,1,1,0.2,0.2
11537,1978-11-08,France,Spain,1,0,Friendly,Paris,France,False,1,1,0.6,0.8
11550,1978-11-15,Spain,Romania,1,0,UEFA Euro qualification,Valencia,Spain,False,1,1,0.6,0.4
11545,1978-11-15,Austria,Portugal,1,2,UEFA Euro qualification,Vienna,Austria,False,1,2,0.6,0.4
11546,1978-11-15,Germany,Hungary,0,0,Friendly,Frankfurt am Main,Germany,False,1,0,0.0,0.2
11547,1978-11-15,Israel,Belgium,1,0,Friendly,Jaffa,Israel,False,1,1,0.4,0.2
11549,1978-11-15,Poland,Switzerland,2,0,UEFA Euro qualification,Wrocław,Poland,False,1,1,0.6,0.4
11565,1978-11-29,Wales,Turkey,1,0,UEFA Euro qualification,Wrexham,Wales,False,1,1,0.4,0.2
11564,1978-11-29,Portugal,Scotland,1,0,UEFA Euro qualification,Lisbon,Portugal,False,1,1,0.4,0.4
11562,1978-11-29,Bulgaria,Northern Ireland,0,2,UEFA Euro qualification,Sofia,Bulgaria,False,1,2,0.0,0.2
11578,1978-12-13,Greece,Romania,2,1,Friendly,Athens,Greece,False,1,1,0.4,0.4
11579,1978-12-13,Spain,Cyprus,5,0,UEFA Euro qualification,Salamanca,Spain,False,1,1,0.6,0.0
11599,1978-12-19,Israel,Romania,1,1,Friendly,Jaffa,Israel,False,1,0,0.4,0.2
11605,1978-12-20,Germany,Netherlands,3,1,Friendly,Düsseldorf,Germany,False,1,1,0.0,0.8
11608,1978-12-21,Italy,Spain,1,0,Friendly,Rome,Italy,False,1,1,0.6,0.6
11628,1979-01-16,Cyprus,Bulgaria,0,1,Friendly,Larnaca,Cyprus,False,1,2,0.0,0.0
11633,1979-01-30,Israel,Austria,0,1,Friendly,Jaffa,Israel,False,1,2,0.4,0.6
11639,1979-02-07,England,Northern Ireland,4,0,UEFA Euro qualification,London,England,False,1,1,0.8,0.4
11645,1979-02-14,Israel,Greece,4,1,Friendly,Ramat Gan,Israel,False,1,1,0.4,0.6
11649,1979-02-24,Italy,Netherlands,3,0,Friendly,Milan,Italy,False,1,1,0.8,0.6
11651,1979-02-25,Malta,Germany,0,0,UEFA Euro qualification,Gżira,Malta,False,1,0,0.0,0.2
11650,1979-02-25,France,Luxembourg,3,0,UEFA Euro qualification,Paris,France,False,1,1,0.6,0.0
11661,1979-03-18,Turkey,Malta,2,1,UEFA Euro qualification,İzmir,Turkey,False,1,1,0.0,0.0
11662,1979-03-21,Romania,Greece,3,0,Friendly,Bucharest,Romania,False,1,1,0.2,0.6
11670,1979-03-28,Belgium,Austria,1,1,UEFA Euro qualification,Brussels,Belgium,False,1,0,0.2,0.8
11672,1979-03-28,Netherlands,Switzerland,3,0,UEFA Euro qualification,Eindhoven,Netherlands,False,1,1,0.6,0.2
11673,1979-03-28,Russia,Bulgaria,3,1,Friendly,Simferopol,Soviet Union,False,1,1,0.8,0.2
11680,1979-04-01,Turkey,Germany,0,0,UEFA Euro qualification,İzmir,Turkey,False,1,0,0.2,0.2
11686,1979-04-04,Poland,Hungary,1,1,Friendly,Chorzów,Poland,False,1,0,0.6,0.2
11687,1979-04-04,Romania,Spain,2,2,UEFA Euro qualification,Craiova,Romania,False,1,0,0.4,0.6
11707,1979-04-19,Russia,Sweden,2,0,Friendly,Tbilisi,Soviet Union,False,1,1,0.8,0.2
11724,1979-05-02,Poland,Netherlands,2,0,UEFA Euro qualification,Chorzów,Poland,False,1,1,0.6,0.6
11726,1979-05-02,Wales,Germany,0,2,UEFA Euro qualification,Wrexham,Wales,False,1,2,0.6,0.2
11723,1979-05-02,Northern Ireland,Bulgaria,2,0,UEFA Euro qualification,Belfast,Northern Ireland,False,1,1,0.4,0.2
11721,1979-05-02,Republic of Ireland,Denmark,2,0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,1,0.0,0.2
11720,1979-05-02,Hungary,Greece,0,0,UEFA Euro qualification,Budapest,Hungary,False,1,0,0.2,0.6
11719,1979-05-02,Austria,Belgium,0,0,UEFA Euro qualification,Vienna,Austria,False,1,0,0.6,0.2
11731,1979-05-09,Denmark,Sweden,2,2,Friendly,Copenhagen,Denmark,False,1,0,0.2,0.2
11733,1979-05-09,Norway,Portugal,0,1,UEFA Euro qualification,Oslo,Norway,False,1,2,0.0,0.6
11737,1979-05-13,Cyprus,Romania,1,1,UEFA Euro qualification,Limassol,Cyprus,False,1,0,0.0,0.2
11740,1979-05-19,Bulgaria,Republic of Ireland,1,0,UEFA Euro qualification,Sofia,Bulgaria,False,1,1,0.2,0.2
11742,1979-05-19,Northern Ireland,England,0,2,British Home Championship,Belfast,Northern Ireland,False,1,2,0.6,0.8
11743,1979-05-19,Russia,Hungary,2,2,UEFA Euro qualification,Tbilisi,Soviet Union,False,1,0,0.8,0.2
11744,1979-05-19,Wales,Scotland,3,0,British Home Championship,Cardiff,Wales,False,1,1,0.6,0.4
11747,1979-05-22,Scotland,Northern Ireland,1,0,British Home Championship,Glasgow,Scotland,False,1,1,0.4,0.6
11748,1979-05-22,Switzerland,Iceland,2,0,UEFA Euro qualification,Berne,Switzerland,False,1,1,0.0,0.0
11746,1979-05-22,Republic of Ireland,Germany,1,3,Friendly,Dublin,Republic of Ireland,False,1,2,0.2,0.4
11749,1979-05-23,England,Wales,0,0,British Home Championship,London,England,False,1,0,0.8,0.8
11751,1979-05-26,England,Scotland,3,1,British Home Championship,London,England,False,1,1,0.6,0.4
11752,1979-05-26,Iceland,Germany,1,3,Friendly,Reykjavík,Iceland,False,1,2,0.0,0.6
11754,1979-05-26,Northern Ireland,Wales,1,1,British Home Championship,Belfast,Northern Ireland,False,1,0,0.4,0.6
11759,1979-06-02,Malta,Wales,0,2,UEFA Euro qualification,Gżira,Malta,False,1,2,0.0,0.4
11763,1979-06-06,Bulgaria,England,0,3,UEFA Euro qualification,Sofia,Bulgaria,False,1,2,0.4,0.6
11764,1979-06-06,Denmark,Northern Ireland,4,0,UEFA Euro qualification,Copenhagen,Denmark,False,1,1,0.0,0.2
11765,1979-06-07,Norway,Scotland,0,4,UEFA Euro qualification,Oslo,Norway,False,1,2,0.0,0.4
11766,1979-06-07,Sweden,Luxembourg,3,0,UEFA Euro qualification,Malmö,Sweden,False,1,1,0.2,0.0
11767,1979-06-09,Iceland,Switzerland,1,2,UEFA Euro qualification,Reykjavík,Iceland,False,1,2,0.0,0.2
11769,1979-06-10,Sweden,England,0,0,Friendly,Solna,Sweden,False,1,0,0.2,0.8
11770,1979-06-13,Austria,England,4,3,Friendly,Vienna,Austria,False,1,1,0.4,0.6
11783,1979-06-27,Denmark,Russia,1,2,Friendly,Copenhagen,Denmark,False,1,2,0.2,0.6
11784,1979-06-28,Sweden,Norway,2,0,Nordic Championship,Gothenburg,Sweden,False,1,1,0.2,0.0
11798,1979-07-04,Finland,Russia,1,1,UEFA Euro qualification,Helsinki,Finland,False,1,0,0.2,0.6
11825,1979-07-21,Belarus,Armenia,3,0,Friendly,Minsk,Soviet Union,False,1,1,0.2,0.0
11826,1979-07-22,Georgia,Lithuania,5,0,Friendly,Moscow,Soviet Union,True,0,1,0.0,0.6
11828,1979-07-23,Belarus,Latvia,2,1,Friendly,Minsk,Soviet Union,False,1,1,0.2,0.4
11829,1979-07-24,Azerbaijan,Lithuania,0,1,Friendly,Moscow,Soviet Union,True,0,2,0.0,0.4
11830,1979-07-25,Belarus,Russia,2,3,Friendly,Minsk,Soviet Union,False,1,2,0.4,0.6
11836,1979-07-28,Lithuania,Ukraine,0,2,Friendly,Moscow,Soviet Union,True,0,2,0.4,0.0
11837,1979-07-28,Russia,Belarus,0,0,Friendly,Moscow,Soviet Union,False,1,0,0.6,0.4
11840,1979-07-30,Russia,Lithuania,2,0,Friendly,Moscow,Soviet Union,False,1,1,0.4,0.4
11839,1979-07-30,Belarus,Ukraine,0,0,Friendly,Moscow,Soviet Union,True,0,0,0.4,0.0
11841,1979-08-01,Belarus,Lithuania,0,2,Friendly,Moscow,Soviet Union,True,0,2,0.4,0.2
11846,1979-08-04,Belarus,Kazakhstan,0,1,Friendly,Moscow,Soviet Union,True,0,2,0.2,0.0
11849,1979-08-05,Russia,Lithuania,2,1,Friendly,Moscow,Soviet Union,False,1,1,0.6,0.4
11855,1979-08-15,Norway,Sweden,2,0,Nordic Championship,Oslo,Norway,False,1,1,0.0,0.4
11870,1979-08-29,Austria,Norway,4,0,UEFA Euro qualification,Vienna,Austria,False,1,1,0.4,0.2
11873,1979-08-29,Finland,Denmark,0,0,Nordic Championship,Mikkeli,Finland,False,1,0,0.2,0.2
11875,1979-08-29,Poland,Romania,3,0,Friendly,Warsaw,Poland,False,1,1,0.6,0.2
11902,1979-09-05,Iceland,Netherlands,0,4,UEFA Euro qualification,Reykjavík,Iceland,False,1,2,0.0,0.4
11905,1979-09-05,Sweden,France,1,3,UEFA Euro qualification,Solna,Sweden,False,1,2,0.4,0.8
11915,1979-09-11,Wales,Republic of Ireland,2,1,Friendly,Swansea,Wales,False,1,1,0.4,0.2
11924,1979-09-12,Switzerland,Poland,0,2,UEFA Euro qualification,Lausanne,Switzerland,False,1,2,0.4,0.6
11918,1979-09-12,Greece,Russia,1,0,UEFA Euro qualification,Athens,Greece,False,1,1,0.4,0.6
11916,1979-09-12,England,Denmark,1,0,UEFA Euro qualification,London,England,False,1,1,0.4,0.2
11922,1979-09-12,Norway,Belgium,1,2,UEFA Euro qualification,Oslo,Norway,False,1,2,0.2,0.0
11938,1979-09-26,Austria,Hungary,3,1,Friendly,Vienna,Austria,False,1,1,0.6,0.0
11940,1979-09-26,Denmark,Finland,1,0,Nordic Championship,Copenhagen,Denmark,False,1,1,0.2,0.2
11941,1979-09-26,Italy,Sweden,1,0,Friendly,Florence,Italy,False,1,1,0.8,0.4
11942,1979-09-26,Netherlands,Belgium,1,0,Friendly,Rotterdam,Netherlands,False,1,1,0.4,0.2
11944,1979-09-26,Spain,Portugal,1,1,Friendly,Vigo,Spain,False,1,0,0.4,0.6
11961,1979-10-10,Poland,Iceland,2,0,UEFA Euro qualification,Kraków,Poland,False,1,1,0.8,0.0
11965,1979-10-14,Russia,Romania,3,1,Friendly,Moscow,Soviet Union,False,1,1,0.6,0.2
11971,1979-10-17,Netherlands,Poland,1,1,UEFA Euro qualification,Amsterdam,Netherlands,False,1,0,0.6,0.8
11974,1979-10-17,Scotland,Austria,1,1,UEFA Euro qualification,Glasgow,Scotland,False,1,0,0.4,0.6
11972,1979-10-17,Northern Ireland,England,1,5,UEFA Euro qualification,Belfast,Northern Ireland,False,1,2,0.2,0.6
11970,1979-10-17,Republic of Ireland,Bulgaria,3,0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,1,0.2,0.4
11969,1979-10-17,Hungary,Finland,3,1,UEFA Euro qualification,Debrecen,Hungary,False,1,1,0.0,0.2
11968,1979-10-17,Germany,Wales,5,1,UEFA Euro qualification,Cologne,Germany,False,1,1,0.6,0.6
11967,1979-10-17,Belgium,Portugal,2,0,UEFA Euro qualification,Brussels,Belgium,False,1,1,0.2,0.6
11980,1979-10-23,Luxembourg,Sweden,1,1,UEFA Euro qualification,Esch-sur-Alzette,Luxembourg,False,1,0,0.0,0.2
11992,1979-10-28,Malta,Turkey,1,2,UEFA Euro qualification,Gżira,Malta,False,1,2,0.0,0.2
11995,1979-10-31,Bulgaria,Denmark,3,0,UEFA Euro qualification,Sofia,Bulgaria,False,1,1,0.2,0.4
11996,1979-10-31,Russia,Finland,2,2,UEFA Euro qualification,Moscow,Soviet Union,False,1,0,0.6,0.0
11999,1979-11-01,Portugal,Norway,3,1,UEFA Euro qualification,Oeiras,Portugal,False,1,1,0.6,0.2
12019,1979-11-14,Spain,Denmark,1,3,Friendly,Cádiz,Spain,False,1,2,0.4,0.2
12024,1979-11-17,Italy,Switzerland,2,0,Friendly,Udine,Italy,False,1,1,1.0,0.4
12027,1979-11-18,Romania,Cyprus,2,0,UEFA Euro qualification,Bucharest,Romania,False,1,1,0.2,0.0
12032,1979-11-21,Northern Ireland,Republic of Ireland,1,0,UEFA Euro qualification,Belfast,Northern Ireland,False,1,1,0.0,0.4
12035,1979-11-21,Turkey,Wales,1,0,UEFA Euro qualification,İzmir,Turkey,False,1,1,0.4,0.4
12034,1979-11-21,Russia,Germany,1,3,Friendly,Tbilisi,Soviet Union,False,1,2,0.6,0.8
12029,1979-11-21,Belgium,Scotland,2,0,UEFA Euro qualification,Brussels,Belgium,False,1,1,0.4,0.4
12033,1979-11-21,Portugal,Austria,1,2,UEFA Euro qualification,Lisbon,Portugal,False,1,2,0.6,0.6
12036,1979-11-22,England,Bulgaria,2,0,UEFA Euro qualification,London,England,False,1,1,0.6,0.4
12050,1979-12-09,Cyprus,Spain,1,3,UEFA Euro qualification,Limassol,Cyprus,False,1,2,0.0,0.2
12053,1979-12-19,Scotland,Belgium,1,3,UEFA Euro qualification,Glasgow,Scotland,False,1,2,0.4,0.6
12054,1979-12-22,Germany,Turkey,2,0,UEFA Euro qualification,Gelsenkirchen,Germany,False,1,1,1.0,0.6
12058,1980-01-16,Cyprus,Greece,1,1,Friendly,Nicosia,Cyprus,False,1,0,0.0,0.4
12061,1980-01-23,Spain,Netherlands,1,0,Friendly,Vigo,Spain,False,1,1,0.2,0.6
12072,1980-02-06,England,Republic of Ireland,2,0,UEFA Euro qualification,London,England,False,1,1,0.6,0.2
12084,1980-02-16,Italy,Romania,2,1,Friendly,Naples,Italy,False,1,1,1.0,0.2
12098,1980-02-27,Belgium,Luxembourg,5,0,Friendly,Brussels,Belgium,False,1,1,0.8,0.0
12100,1980-02-27,France,Greece,5,1,Friendly,Paris,France,False,1,1,0.8,0.2
12101,1980-02-27,Germany,Malta,8,0,UEFA Euro qualification,Bremen,Germany,False,1,1,1.0,0.0
12144,1980-03-26,Scotland,Portugal,4,1,UEFA Euro qualification,Glasgow,Scotland,False,1,1,0.2,0.4
12142,1980-03-26,Israel,Northern Ireland,0,0,FIFA World Cup qualification,Ramat Gan,Israel,False,1,0,0.4,0.2
12141,1980-03-26,Hungary,Poland,2,1,Friendly,Budapest,Hungary,False,1,1,0.2,0.8
12145,1980-03-26,Spain,England,0,2,Friendly,Barcelona,Spain,False,1,2,0.4,0.8
12139,1980-03-26,Cyprus,Republic of Ireland,2,3,FIFA World Cup qualification,Nicosia,Cyprus,False,1,2,0.0,0.2
12138,1980-03-26,Bulgaria,Russia,1,3,Friendly,Sofia,Bulgaria,False,1,2,0.4,0.4
12140,1980-03-26,France,Netherlands,0,0,Friendly,Paris,France,False,1,0,1.0,0.4
12150,1980-04-01,Switzerland,Greece,2,0,Friendly,Zürich,Switzerland,False,1,1,0.4,0.2
12151,1980-04-02,Belgium,Poland,2,1,Friendly,Brussels,Belgium,False,1,1,0.8,0.6
12152,1980-04-02,Germany,Austria,1,0,Friendly,Munich,Germany,False,1,1,1.0,0.8
12162,1980-04-19,Italy,Poland,2,2,Friendly,Turin,Italy,False,1,0,1.0,0.4
12170,1980-04-29,Sweden,Russia,1,5,Friendly,Malmö,Sweden,False,1,2,0.2,0.4
12172,1980-04-30,Republic of Ireland,Switzerland,2,0,Friendly,Dublin,Republic of Ireland,False,1,1,0.4,0.6
12176,1980-05-07,Sweden,Denmark,0,1,Nordic Championship,Gothenburg,Sweden,False,1,2,0.0,0.4
12185,1980-05-13,Germany,Poland,3,1,Friendly,Frankfurt am Main,Germany,False,1,1,1.0,0.2
12187,1980-05-14,Greece,Bulgaria,0,0,Friendly,Athens,Greece,False,1,0,0.2,0.2
12190,1980-05-16,Northern Ireland,Scotland,1,0,British Home Championship,Belfast,Northern Ireland,False,1,1,0.2,0.4
12191,1980-05-17,Wales,England,4,1,British Home Championship,Wrexham,Wales,False,1,1,0.4,1.0
12193,1980-05-20,England,Northern Ireland,1,1,British Home Championship,London,England,False,1,0,0.8,0.4
12196,1980-05-21,Denmark,Spain,2,2,Friendly,Copenhagen,Denmark,False,1,0,0.6,0.4
12197,1980-05-21,Scotland,Wales,1,0,British Home Championship,Glasgow,Scotland,False,1,1,0.2,0.6
12198,1980-05-22,Finland,Sweden,0,2,Nordic Championship,Helsinki,Finland,False,1,2,0.0,0.0
12199,1980-05-22,Norway,Bulgaria,1,0,Friendly,Oslo,Norway,False,1,1,0.2,0.2
12201,1980-05-23,Wales,Northern Ireland,0,1,British Home Championship,Cardiff,Wales,False,1,2,0.4,0.4
12200,1980-05-23,Russia,France,1,0,Friendly,Moscow,Soviet Union,False,1,1,0.6,0.8
12202,1980-05-24,Scotland,England,0,2,British Home Championship,Glasgow,Scotland,False,1,2,0.4,0.6
12203,1980-05-28,Poland,Scotland,1,0,Friendly,Poznań,Poland,False,1,1,0.0,0.4
12206,1980-05-31,Hungary,Scotland,3,1,Friendly,Budapest,Hungary,False,1,1,0.4,0.4
